x,y,s,dir,event,nflId,displayName,jerseyNumber,team,frame.id,gameId_x,playId,quarter,GameClock,down,yardsToGo,possessionTeam,yardlineSide,yardlineNumber,isSTPlay,PassLength,PassResult,YardsAfterCatch,PlayResult,playDescription,PositionAbbr,snap_x,snap_y
73.29,9.92,7.2,283.29,,2543498.0,Brandin Cooks,14.0,home,40,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
72.58,10.11,7.35,283.6,,2543498.0,Brandin Cooks,14.0,home,41,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
71.85,10.32,7.49,283.82,,2543498.0,Brandin Cooks,14.0,home,42,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
71.09,10.51,7.62,283.98,,2543498.0,Brandin Cooks,14.0,home,43,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
70.33,10.7,7.74,284.0,,2543498.0,Brandin Cooks,14.0,home,44,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
69.56,10.88,7.85,283.9,,2543498.0,Brandin Cooks,14.0,home,45,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
68.78,11.07,7.93,283.75,,2543498.0,Brandin Cooks,14.0,home,46,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
67.99,11.26,8.01,283.56,,2543498.0,Brandin Cooks,14.0,home,47,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
67.19,11.46,8.07,283.38,,2543498.0,Brandin Cooks,14.0,home,48,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
66.38,11.66,8.11,283.09,pass_forward,2543498.0,Brandin Cooks,14.0,home,49,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
65.56,11.85,8.15,282.75,,2543498.0,Brandin Cooks,14.0,home,50,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
64.75,12.05,8.15,282.29,,2543498.0,Brandin Cooks,14.0,home,51,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
63.93,12.25,8.14,281.84,,2543498.0,Brandin Cooks,14.0,home,52,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
63.1,12.44,8.11,281.34,,2543498.0,Brandin Cooks,14.0,home,53,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
62.27,12.61,8.06,280.84,,2543498.0,Brandin Cooks,14.0,home,54,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
61.47,12.78,7.99,280.23,,2543498.0,Brandin Cooks,14.0,home,55,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
60.66,12.94,7.91,279.51,,2543498.0,Brandin Cooks,14.0,home,56,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
59.86,13.1,7.81,278.72,,2543498.0,Brandin Cooks,14.0,home,57,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
59.07,13.23,7.68,277.79,,2543498.0,Brandin Cooks,14.0,home,58,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
58.28,13.35,7.55,276.83,,2543498.0,Brandin Cooks,14.0,home,59,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
57.51,13.44,7.4,275.71,,2543498.0,Brandin Cooks,14.0,home,60,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
56.76,13.52,7.24,274.53,,2543498.0,Brandin Cooks,14.0,home,61,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
56.02,13.57,7.07,273.33,,2543498.0,Brandin Cooks,14.0,home,62,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
55.31,13.61,6.88,272.03,,2543498.0,Brandin Cooks,14.0,home,63,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
54.62,13.62,6.7,270.62,,2543498.0,Brandin Cooks,14.0,home,64,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
53.95,13.62,6.51,269.1,,2543498.0,Brandin Cooks,14.0,home,65,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
53.29,13.59,6.32,267.42,,2543498.0,Brandin Cooks,14.0,home,66,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
52.68,13.53,6.12,265.69,,2543498.0,Brandin Cooks,14.0,home,67,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
52.07,13.46,5.91,263.86,,2543498.0,Brandin Cooks,14.0,home,68,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
51.49,13.38,5.7,261.96,,2543498.0,Brandin Cooks,14.0,home,69,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
50.94,13.28,5.49,260.0,pass_arrived,2543498.0,Brandin Cooks,14.0,home,70,2017090700,68,1,14:55:00,1,10,NE,NE,27.0,False,27.0,I,,0,"(14:55) NE 12-Brady 18th season as Patriots QB, new NFL record for most seasons as QB with one team (Marino & Brodie, 17). T.Brady pass incomplete deep left to D.Allen.",WR,82.87,29.8
84.79,19.45,1.3,219.95,ball_snap,2649.0,Danny Amendola,80.0,home,15,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.79,19.45,1.56,218.98,,2649.0,Danny Amendola,80.0,home,16,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.78,19.45,1.83,218.19,,2649.0,Danny Amendola,80.0,home,17,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.78,19.44,2.11,217.62,,2649.0,Danny Amendola,80.0,home,18,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.75,19.41,2.4,217.28,,2649.0,Danny Amendola,80.0,home,19,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.57,19.23,2.72,217.1,,2649.0,Danny Amendola,80.0,home,20,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.23,18.86,3.06,217.03,,2649.0,Danny Amendola,80.0,home,21,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
83.87,18.45,3.41,216.99,,2649.0,Danny Amendola,80.0,home,22,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
83.57,18.06,3.77,216.99,,2649.0,Danny Amendola,80.0,home,23,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
83.3,17.67,4.14,217.35,,2649.0,Danny Amendola,80.0,home,24,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
83.04,17.28,4.51,217.77,,2649.0,Danny Amendola,80.0,home,25,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
82.76,16.87,4.89,218.34,,2649.0,Danny Amendola,80.0,home,26,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
82.48,16.45,5.28,218.98,,2649.0,Danny Amendola,80.0,home,27,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
82.18,16.01,5.66,219.7,,2649.0,Danny Amendola,80.0,home,28,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
81.84,15.55,5.93,220.45,,2649.0,Danny Amendola,80.0,home,29,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
81.49,15.06,6.07,221.33,,2649.0,Danny Amendola,80.0,home,30,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
81.11,14.56,6.18,222.47,,2649.0,Danny Amendola,80.0,home,31,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
80.72,14.04,6.32,223.79,,2649.0,Danny Amendola,80.0,home,32,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
80.27,13.53,6.47,225.31,,2649.0,Danny Amendola,80.0,home,33,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
79.81,13.03,6.63,226.83,,2649.0,Danny Amendola,80.0,home,34,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
79.32,12.54,6.78,228.5,,2649.0,Danny Amendola,80.0,home,35,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
78.8,12.05,6.93,230.18,,2649.0,Danny Amendola,80.0,home,36,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
78.24,11.57,7.06,231.83,,2649.0,Danny Amendola,80.0,home,37,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
77.64,11.11,7.15,233.55,,2649.0,Danny Amendola,80.0,home,38,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
77.02,10.66,7.22,235.33,,2649.0,Danny Amendola,80.0,home,39,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
76.36,10.24,7.25,237.26,,2649.0,Danny Amendola,80.0,home,40,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
75.7,9.84,7.26,239.25,,2649.0,Danny Amendola,80.0,home,41,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
75.02,9.47,7.23,241.19,,2649.0,Danny Amendola,80.0,home,42,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
74.33,9.11,7.15,243.33,,2649.0,Danny Amendola,80.0,home,43,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
73.62,8.78,7.06,245.48,,2649.0,Danny Amendola,80.0,home,44,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
72.9,8.46,6.93,247.86,,2649.0,Danny Amendola,80.0,home,45,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
72.18,8.16,6.77,250.46,,2649.0,Danny Amendola,80.0,home,46,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
71.49,7.9,6.59,253.12,,2649.0,Danny Amendola,80.0,home,47,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
70.8,7.67,6.36,256.07,,2649.0,Danny Amendola,80.0,home,48,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
70.13,7.49,6.11,259.39,,2649.0,Danny Amendola,80.0,home,49,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
69.48,7.36,5.87,262.98,pass_forward,2649.0,Danny Amendola,80.0,home,50,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
68.87,7.26,5.63,266.89,,2649.0,Danny Amendola,80.0,home,51,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
68.32,7.26,5.39,271.25,,2649.0,Danny Amendola,80.0,home,52,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
67.77,7.27,5.17,275.81,,2649.0,Danny Amendola,80.0,home,53,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
67.25,7.35,4.96,280.96,,2649.0,Danny Amendola,80.0,home,54,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
66.76,7.49,4.79,286.62,,2649.0,Danny Amendola,80.0,home,55,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
66.3,7.67,4.65,292.45,pass_arrived,2649.0,Danny Amendola,80.0,home,56,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
85.26,37.71,1.56,272.76,ball_snap,2530515.0,Chris Hogan,15.0,home,15,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
85.25,37.71,1.85,273.08,,2530515.0,Chris Hogan,15.0,home,16,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
85.25,37.71,2.15,273.27,,2530515.0,Chris Hogan,15.0,home,17,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
85.23,37.71,2.47,273.24,,2530515.0,Chris Hogan,15.0,home,18,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
85.12,37.71,2.82,273.28,,2530515.0,Chris Hogan,15.0,home,19,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.77,37.72,3.18,273.47,,2530515.0,Chris Hogan,15.0,home,20,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
84.17,37.73,3.54,273.58,,2530515.0,Chris Hogan,15.0,home,21,2017090700,94,1,14:49:00,2,10,NE,NE,27.0,False,1.0,C,7.0,8,(14:49) T.Brady pass short right to R.Burkhead pushed ob at NE 35 for 8 yards (R.Parker).,WR,83.0,29.67
